metric, value, unit
operation, dlio,
ranks, 64,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, NO,
collective data, NO,
train total size, 56.000, GB
train size per rank, 896.000, MB
train emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
train emulated compute time, 3.230, s
train metadata time per epoch, "0.540, 0.554, 0.649, 0.319, 1.006", "s, s, s, s, s"
train metadata time, 3.068, s
train raw read time per epoch, "3.165, 3.312, 3.006, 3.320, 2.832", "s, s, s, s, s"
train total raw read time, 15.634, s
train raw read rate per epoch, "283.116, 270.532, 298.102, 269.882, 316.425", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 287.611, MB/s
train observed time per epoch, "4.878, 4.866, 4.728, 4.793, 4.933", "s, s, s, s, s"
train observed time, 24.197, s
train observed rate per epoch, "211.736, 212.342, 219.516, 216.041, 208.995", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 213.726, MB/s
train throughput samples per second per epoch, "2.870, 2.877, 2.961, 2.921, 2.838", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 2.893, samples/s
train throughput stdev samples per second, 0.043, samples/s
train io avg, 185.184, MB/s
train io stdev, 2.748, MB/s
eval total size, 16.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.214, 0.330, 0.572, 0.201, 0.361", "s, s, s, s, s"
eval metadata time, 1.680, s
eval raw read time per epoch, "0.689, 0.562, 0.479, 0.593, 0.532", "s, s, s, s, s"
eval total raw read time, 2.856, s
eval raw read rate per epoch, "370.979, 454.902, 534.058, 431.061, 480.651", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 454.753, MB/s
eval observed time per epoch, "1.844, 1.784, 1.785, 1.774, 1.754", "s, s, s, s, s"
eval observed time, 8.941, s
eval observed rate per epoch, "213.611, 224.920, 224.693, 227.017, 231.100", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 224.269, MB/s
eval throughput samples per second per epoch, "2.169, 2.242, 2.240, 2.255, 2.281", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 2.237, samples/s
eval throughput stdev samples per second, 0.037, samples/s
eval io avg, 143.195, MB/s
eval io stdev, 2.387, MB/s
