metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "226.836, 224.461, 229.591, 227.256, 229.358", "s, s, s, s, s"
train metadata time, 1137.502, s
train raw read time per epoch, "225.942, 256.650, 237.690, 250.433, 249.120", "s, s, s, s, s"
train total raw read time, 1219.835, s
train raw read rate per epoch, "95.175, 83.787, 90.471, 85.867, 86.319", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 88.323, MB/s
train observed time per epoch, "543.357, 585.463, 582.007, 672.544, 637.732", "s, s, s, s, s"
train observed time, 3021.103, s
train observed rate per epoch, "40.738, 37.729, 37.959, 32.729, 34.560", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 36.742, MB/s
train throughput samples per second per epoch, "0.618, 0.574, 0.577, 0.500, 0.527", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.559, samples/s
train throughput stdev samples per second, 0.042, samples/s
train io avg, 35.789, MB/s
train io stdev, 2.660, MB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "66.509, 61.862, 61.330, 62.244, 62.729", "s, s, s, s, s"
eval metadata time, 314.674, s
eval raw read time per epoch, "50.601, 53.948, 55.240, 54.280, 52.975", "s, s, s, s, s"
eval total raw read time, 267.044, s
eval raw read rate per epoch, "105.857, 99.182, 97.274, 98.228, 101.089", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 100.747, MB/s
eval observed time per epoch, "206.865, 243.524, 209.940, 236.603, 227.830", "s, s, s, s, s"
eval observed time, 1124.762, s
eval observed rate per epoch, "27.812, 23.378, 27.376, 24.104, 25.090", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 25.552, MB/s
eval throughput samples per second per epoch, "0.406, 0.345, 0.400, 0.355, 0.369", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.375, samples/s
eval throughput stdev samples per second, 0.024, samples/s
eval io avg, 23.997, MB/s
eval io stdev, 1.551, MB/s
