metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 31.500, GB
train size per rank, 1.312, GB
train emulated compute time per epoch, "0.969, 0.969, 0.969, 0.969, 0.969", "s, s, s, s, s"
train emulated compute time, 4.845, s
train metadata time per epoch, "3.673, 3.633, 4.325, 4.408, 3.178", "s, s, s, s, s"
train metadata time, 19.217, s
train raw read time per epoch, "6.582, 6.490, 5.577, 5.870, 6.173", "s, s, s, s, s"
train total raw read time, 30.693, s
train raw read rate per epoch, "204.192, 207.074, 240.982, 228.946, 217.737", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 219.786, MB/s
train observed time per epoch, "19.674, 14.879, 13.619, 13.936, 14.347", "s, s, s, s, s"
train observed time, 76.455, s
train observed rate per epoch, "71.853, 96.621, 106.245, 103.649, 100.463", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 95.766, MB/s
train throughput samples per second per epoch, "1.067, 1.411, 1.542, 1.507, 1.464", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.398, samples/s
train throughput stdev samples per second, 0.171, samples/s
train io avg, 89.489, MB/s
train io stdev, 10.950, MB/s
eval total size, 6.000, GB
eval size per rank, 256.000, MB
eval emulated compute time per epoch, "0.646, 0.646, 0.646, 0.646, 0.646", "s, s, s, s, s"
eval emulated compute time, 3.230, s
eval metadata time per epoch, "0.736, 0.542, 0.588, 0.692, 1.187", "s, s, s, s, s"
eval metadata time, 3.745, s
eval raw read time per epoch, "0.876, 1.049, 1.045, 0.879, 1.127", "s, s, s, s, s"
eval total raw read time, 4.975, s
eval raw read rate per epoch, "291.824, 243.187, 244.141, 290.870, 226.974", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 259.972, MB/s
eval observed time per epoch, "4.067, 4.001, 4.143, 4.786, 5.033", "s, s, s, s, s"
eval observed time, 22.029, s
eval observed rate per epoch, "74.832, 76.304, 73.209, 61.836, 58.357", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 68.907, MB/s
eval throughput samples per second per epoch, "0.984, 1.000, 0.966, 0.836, 0.795", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.916, samples/s
eval throughput stdev samples per second, 0.084, samples/s
eval io avg, 58.616, MB/s
eval io stdev, 5.366, MB/s
