metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "34.180, 35.566, 36.013, 32.538, 38.259", "s, s, s, s, s"
train metadata time, 176.556, s
train raw read time per epoch, "57.171, 50.799, 45.925, 50.658, 54.464", "s, s, s, s, s"
train total raw read time, 259.018, s
train raw read rate per epoch, "94.032, 105.828, 117.060, 106.122, 98.707", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 104.350, MB/s
train observed time per epoch, "127.585, 141.653, 124.969, 138.139, 125.880", "s, s, s, s, s"
train observed time, 658.226, s
train observed rate per epoch, "43.456, 39.020, 44.396, 40.040, 44.063", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 42.195, MB/s
train throughput samples per second per epoch, "0.658, 0.593, 0.672, 0.608, 0.667", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.640, samples/s
train throughput stdev samples per second, 0.033, samples/s
train io avg, 40.946, MB/s
train io stdev, 2.092, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "7.201, 8.427, 9.467, 7.937, 6.521", "s, s, s, s, s"
eval metadata time, 39.552, s
eval raw read time per epoch, "13.843, 13.679, 12.502, 13.640, 13.866", "s, s, s, s, s"
eval total raw read time, 67.529, s
eval raw read rate per epoch, "91.553, 93.460, 102.043, 93.460, 91.553", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 94.917, MB/s
eval observed time per epoch, "55.692, 50.212, 38.154, 41.350, 38.799", "s, s, s, s, s"
eval observed time, 224.206, s
eval observed rate per epoch, "24.398, 27.244, 36.651, 33.577, 35.986", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 31.571, MB/s
eval throughput samples per second per epoch, "0.359, 0.398, 0.524, 0.484, 0.515", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.456, samples/s
eval throughput stdev samples per second, 0.066, samples/s
eval io avg, 29.193, MB/s
eval io stdev, 4.213, MB/s
