metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "17.152, 19.249, 20.415, 19.278, 18.442", "s, s, s, s, s"
train metadata time, 94.536, s
train raw read time per epoch, "26.126, 29.714, 31.130, 31.139, 33.030", "s, s, s, s, s"
train total raw read time, 151.139, s
train raw read rate per epoch, "205.773, 180.923, 172.692, 172.646, 162.763", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 178.960, MB/s
train observed time per epoch, "74.773, 73.791, 76.541, 75.569, 76.919", "s, s, s, s, s"
train observed time, 377.592, s
train observed rate per epoch, "75.828, 76.893, 73.983, 74.986, 73.600", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 75.058, MB/s
train throughput samples per second per epoch, "1.123, 1.138, 1.097, 1.112, 1.092", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.113, samples/s
train throughput stdev samples per second, 0.017, samples/s
train io avg, 71.204, MB/s
train io stdev, 1.083, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "4.671, 4.862, 4.587, 4.978, 4.553", "s, s, s, s, s"
eval metadata time, 23.652, s
eval raw read time per epoch, "6.912, 6.229, 6.045, 6.331, 6.495", "s, s, s, s, s"
eval total raw read time, 32.011, s
eval raw read rate per epoch, "185.013, 205.039, 211.715, 202.179, 196.456", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 200.339, MB/s
eval observed time per epoch, "25.232, 25.698, 24.857, 26.760, 26.460", "s, s, s, s, s"
eval observed time, 129.008, s
eval observed rate per epoch, "58.175, 56.968, 59.187, 54.397, 55.101", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 56.766, MB/s
eval throughput samples per second per epoch, "0.793, 0.778, 0.805, 0.747, 0.756", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.776, samples/s
eval throughput stdev samples per second, 0.022, samples/s
eval io avg, 49.647, MB/s
eval io stdev, 1.380, MB/s
