metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "113.899, 108.395, 115.704, 111.220, 110.214", "s, s, s, s, s"
train metadata time, 559.433, s
train raw read time per epoch, "194.544, 195.926, 189.882, 199.804, 200.951", "s, s, s, s, s"
train total raw read time, 981.107, s
train raw read rate per epoch, "110.535, 109.755, 113.249, 107.625, 107.011", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 109.635, MB/s
train observed time per epoch, "401.533, 398.988, 400.287, 397.579, 398.776", "s, s, s, s, s"
train observed time, 1997.162, s
train observed rate per epoch, "55.705, 56.075, 55.886, 56.281, 56.105", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 56.011, MB/s
train throughput samples per second per epoch, "0.837, 0.842, 0.839, 0.845, 0.843", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.841, samples/s
train throughput stdev samples per second, 0.003, samples/s
train io avg, 53.837, MB/s
train io stdev, 187.129, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "22.119, 22.258, 23.809, 21.492, 21.107", "s, s, s, s, s"
eval metadata time, 110.784, s
eval raw read time per epoch, "51.289, 49.649, 49.410, 49.871, 49.918", "s, s, s, s, s"
eval total raw read time, 250.137, s
eval raw read rate per epoch, "103.950, 107.765, 108.719, 107.765, 106.812", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 107.479, MB/s
eval observed time per epoch, "137.365, 141.418, 139.700, 140.352, 139.856", "s, s, s, s, s"
eval observed time, 698.691, s
eval observed rate per epoch, "43.425, 42.048, 42.621, 42.401, 42.568", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 42.612, MB/s
eval throughput samples per second per epoch, "0.612, 0.594, 0.601, 0.598, 0.601", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.601, samples/s
eval throughput stdev samples per second, 0.006, samples/s
eval io avg, 38.475, MB/s
eval io stdev, 377.591, KB/s
