metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 126.000, GB
train size per rank, 5.250, GB
train emulated compute time per epoch, "3.876, 3.876, 3.876, 3.876, 3.876", "s, s, s, s, s"
train emulated compute time, 19.380, s
train metadata time per epoch, "17.057, 19.027, 19.988, 19.951, 21.346", "s, s, s, s, s"
train metadata time, 97.368, s
train raw read time per epoch, "24.701, 29.281, 31.679, 32.168, 31.980", "s, s, s, s, s"
train total raw read time, 149.809, s
train raw read rate per epoch, "217.642, 183.601, 169.700, 167.124, 168.104", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 181.234, MB/s
train observed time per epoch, "75.015, 73.543, 77.070, 75.580, 76.821", "s, s, s, s, s"
train observed time, 378.028, s
train observed rate per epoch, "75.570, 77.167, 73.448, 74.975, 73.698", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 74.972, MB/s
train throughput samples per second per epoch, "1.120, 1.142, 1.090, 1.111, 1.093", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.111, samples/s
train throughput stdev samples per second, 0.019, samples/s
train io avg, 71.126, MB/s
train io stdev, 1.215, MB/s
eval total size, 30.000, GB
eval size per rank, 1.250, GB
eval emulated compute time per epoch, "3.230, 3.230, 3.230, 3.230, 3.230", "s, s, s, s, s"
eval emulated compute time, 16.150, s
eval metadata time per epoch, "4.843, 3.974, 5.253, 5.022, 5.989", "s, s, s, s, s"
eval metadata time, 25.081, s
eval raw read time per epoch, "5.814, 7.459, 6.463, 7.733, 6.244", "s, s, s, s, s"
eval total raw read time, 33.713, s
eval raw read rate per epoch, "219.345, 170.707, 197.410, 164.985, 204.086", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 192.068, MB/s
eval observed time per epoch, "25.958, 25.000, 24.960, 26.686, 25.978", "s, s, s, s, s"
eval observed time, 128.581, s
eval observed rate per epoch, "56.318, 58.797, 58.905, 54.570, 56.269", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 56.972, MB/s
eval throughput samples per second per epoch, "0.770, 0.800, 0.801, 0.749, 0.770", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.778, samples/s
eval throughput stdev samples per second, 0.020, samples/s
eval io avg, 49.806, MB/s
eval io stdev, 1.268, MB/s
