metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "8.900, 10.289, 8.886, 9.300, 9.237", "s, s, s, s, s"
train metadata time, 46.612, s
train raw read time per epoch, "9.409, 12.281, 11.927, 12.696, 10.855", "s, s, s, s, s"
train total raw read time, 57.167, s
train raw read rate per epoch, "238.075, 182.396, 187.805, 176.438, 206.360", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 198.215, MB/s
train observed time per epoch, "49.861, 64.263, 83.101, 68.199, 69.690", "s, s, s, s, s"
train observed time, 335.114, s
train observed rate per epoch, "46.429, 35.755, 27.489, 33.642, 32.904", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 35.243, MB/s
train throughput samples per second per epoch, "0.702, 0.545, 0.421, 0.513, 0.502", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.537, samples/s
train throughput stdev samples per second, 0.092, samples/s
train io avg, 34.345, MB/s
train io stdev, 5.897, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "1.838, 2.111, 1.854, 1.855, 2.061", "s, s, s, s, s"
eval metadata time, 9.718, s
eval raw read time per epoch, "2.757, 3.998, 2.837, 3.418, 3.313", "s, s, s, s, s"
eval total raw read time, 16.323, s
eval raw read rate per epoch, "185.013, 127.792, 180.244, 149.727, 154.495", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 159.715, MB/s
eval observed time per epoch, "24.983, 15.125, 29.147, 28.299, 42.866", "s, s, s, s, s"
eval observed time, 140.419, s
eval observed rate per epoch, "21.611, 37.013, 18.381, 18.958, 12.314", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 21.655, MB/s
eval throughput samples per second per epoch, "0.320, 0.529, 0.274, 0.283, 0.187", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.319, samples/s
eval throughput stdev samples per second, 0.114, samples/s
eval io avg, 20.390, MB/s
eval io stdev, 7.291, MB/s
