metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "24.678, 27.245, 27.797, 25.937, 27.534", "s, s, s, s, s"
train metadata time, 133.191, s
train raw read time per epoch, "37.804, 41.341, 41.259, 44.990, 39.952", "s, s, s, s, s"
train total raw read time, 205.345, s
train raw read rate per epoch, "189.611, 173.389, 173.732, 159.323, 179.413", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 175.094, MB/s
train observed time per epoch, "113.452, 107.879, 109.274, 109.134, 110.689", "s, s, s, s, s"
train observed time, 550.428, s
train observed rate per epoch, "66.196, 69.787, 68.853, 68.945, 67.930", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 68.342, MB/s
train throughput samples per second per epoch, "0.987, 1.038, 1.025, 1.026, 1.012", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.018, samples/s
train throughput stdev samples per second, 0.017, samples/s
train io avg, 65.132, MB/s
train io stdev, 1.111, MB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "8.082, 6.705, 6.581, 6.631, 6.345", "s, s, s, s, s"
eval metadata time, 34.344, s
eval raw read time per epoch, "9.432, 10.955, 10.864, 11.748, 10.809", "s, s, s, s, s"
eval total raw read time, 53.808, s
eval raw read rate per epoch, "189.780, 163.078, 164.031, 151.634, 164.985", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 167.369, MB/s
eval observed time per epoch, "42.275, 42.460, 43.261, 41.605, 42.116", "s, s, s, s, s"
eval observed time, 211.718, s
eval observed rate per epoch, "47.466, 47.234, 46.258, 48.323, 47.666", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 47.390, MB/s
eval throughput samples per second per epoch, "0.662, 0.659, 0.647, 0.673, 0.665", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.661, samples/s
eval throughput stdev samples per second, 0.008, samples/s
eval io avg, 42.327, MB/s
eval io stdev, 549.373, KB/s
