metric, value, unit
operation, dlio,
ranks, 72,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 7.000, GB
train emulated compute time per epoch, "5.168, 5.168, 5.168, 5.168, 5.168", "s, s, s, s, s"
train emulated compute time, 25.840, s
train metadata time per epoch, "23.681, 26.636, 26.146, 24.891, 26.360", "s, s, s, s, s"
train metadata time, 127.715, s
train raw read time per epoch, "37.198, 41.873, 42.816, 42.841, 43.481", "s, s, s, s, s"
train total raw read time, 208.210, s
train raw read rate per epoch, "192.695, 171.183, 167.413, 167.313, 164.853", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 172.691, MB/s
train observed time per epoch, "113.484, 108.004, 109.037, 109.285, 110.412", "s, s, s, s, s"
train observed time, 550.222, s
train observed rate per epoch, "66.176, 69.703, 69.009, 68.846, 68.108", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 68.368, MB/s
train throughput samples per second per epoch, "0.987, 1.037, 1.027, 1.025, 1.014", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.018, samples/s
train throughput stdev samples per second, 0.017, samples/s
train io avg, 65.155, MB/s
train io stdev, 1.098, MB/s
eval total size, 126.000, GB
eval size per rank, 1.750, GB
eval emulated compute time per epoch, "4.522, 4.522, 4.522, 4.522, 4.522", "s, s, s, s, s"
eval emulated compute time, 22.610, s
eval metadata time per epoch, "5.310, 5.355, 4.701, 4.927, 5.512", "s, s, s, s, s"
eval metadata time, 25.805, s
eval raw read time per epoch, "12.639, 10.522, 12.084, 12.035, 12.770", "s, s, s, s, s"
eval total raw read time, 60.049, s
eval raw read rate per epoch, "141.144, 169.754, 147.819, 148.772, 140.189", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 149.925, MB/s
eval observed time per epoch, "42.248, 42.280, 43.246, 41.519, 42.099", "s, s, s, s, s"
eval observed time, 211.391, s
eval observed rate per epoch, "47.501, 47.460, 46.275, 48.436, 47.688", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 47.472, MB/s
eval throughput samples per second per epoch, "0.663, 0.662, 0.647, 0.674, 0.665", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.662, samples/s
eval throughput stdev samples per second, 0.009, samples/s
eval io avg, 42.393, MB/s
eval io stdev, 567.132, KB/s
