metric, value, unit
operation, dlio,
ranks, 216,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 472.500, GB
train size per rank, 2.188, GB
train emulated compute time per epoch, "1.615, 1.615, 1.615, 1.615, 1.615", "s, s, s, s, s"
train emulated compute time, 8.075, s
train metadata time per epoch, "7.649, 7.084, 6.986, 8.125, 8.399", "s, s, s, s, s"
train metadata time, 38.242, s
train raw read time per epoch, "9.437, 9.877, 10.230, 9.829, 9.814", "s, s, s, s, s"
train total raw read time, 49.188, s
train raw read rate per epoch, "237.351, 226.780, 218.953, 227.903, 228.251", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 227.848, MB/s
train observed time per epoch, "50.508, 68.783, 60.329, 66.330, 67.631", "s, s, s, s, s"
train observed time, 313.580, s
train observed rate per epoch, "45.814, 33.349, 38.150, 34.613, 33.931", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 37.172, MB/s
train throughput samples per second per epoch, "0.693, 0.509, 0.580, 0.528, 0.518", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 0.565, samples/s
train throughput stdev samples per second, 0.068, samples/s
train io avg, 36.188, MB/s
train io stdev, 4.378, MB/s
eval total size, 108.000, GB
eval size per rank, 512.000, MB
eval emulated compute time per epoch, "1.292, 1.292, 1.292, 1.292, 1.292", "s, s, s, s, s"
eval emulated compute time, 6.460, s
eval metadata time per epoch, "2.392, 1.548, 1.516, 1.712, 1.962", "s, s, s, s, s"
eval metadata time, 9.131, s
eval raw read time per epoch, "2.822, 2.951, 2.862, 2.834, 3.474", "s, s, s, s, s"
eval total raw read time, 14.944, s
eval raw read rate per epoch, "181.197, 172.614, 178.337, 180.244, 146.865", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 172.365, MB/s
eval observed time per epoch, "15.905, 38.547, 41.805, 28.566, 28.332", "s, s, s, s, s"
eval observed time, 153.155, s
eval observed rate per epoch, "35.037, 13.743, 12.638, 18.771, 18.935", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 19.824, MB/s
eval throughput samples per second per epoch, "0.503, 0.208, 0.191, 0.280, 0.282", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.293, samples/s
eval throughput stdev samples per second, 0.111, samples/s
eval io avg, 18.743, MB/s
eval io stdev, 7.127, MB/s
