metric, value, unit
operation, dlio,
ranks, 24,
read threads, 0,
subfiling, NO,
chunking, NO,
collective meta, YES,
collective data, YES,
train total size, 504.000, GB
train size per rank, 21.000, GB
train emulated compute time per epoch, "15.504, 15.504, 15.504, 15.504, 15.504", "s, s, s, s, s"
train emulated compute time, 77.520, s
train metadata time per epoch, "83.770, 85.196, 84.951, 82.757, 82.175", "s, s, s, s, s"
train metadata time, 418.850, s
train raw read time per epoch, "149.956, 154.962, 153.617, 154.174, 159.707", "s, s, s, s, s"
train total raw read time, 772.417, s
train raw read rate per epoch, "143.401, 138.769, 139.983, 139.479, 134.646", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg raw read rate, 139.256, MB/s
train observed time per epoch, "317.319, 317.675, 318.601, 316.759, 318.534", "s, s, s, s, s"
train observed time, 1588.887, s
train observed rate per epoch, "71.248, 71.165, 70.947, 71.381, 70.963", "MB/s, MB/s, MB/s, MB/s, MB/s"
train avg observed rate, 71.141, MB/s
train throughput samples per second per epoch, "1.059, 1.058, 1.055, 1.061, 1.055", "samples/s, samples/s, samples/s, samples/s, samples/s"
train throughput avg samples per second, 1.057, samples/s
train throughput stdev samples per second, 0.002, samples/s
train io avg, 67.670, MB/s
train io stdev, 154.436, KB/s
eval total size, 126.000, GB
eval size per rank, 5.250, GB
eval emulated compute time per epoch, "13.566, 13.566, 13.566, 13.566, 13.566", "s, s, s, s, s"
eval emulated compute time, 67.830, s
eval metadata time per epoch, "17.152, 16.747, 17.837, 18.042, 17.466", "s, s, s, s, s"
eval metadata time, 87.244, s
eval raw read time per epoch, "39.025, 38.992, 37.156, 35.568, 38.553", "s, s, s, s, s"
eval total raw read time, 189.294, s
eval raw read rate per epoch, "137.329, 137.329, 144.004, 150.680, 139.236", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg raw read rate, 142.182, MB/s
eval observed time per epoch, "112.254, 112.927, 113.172, 111.451, 112.445", "s, s, s, s, s"
eval observed time, 562.249, s
eval observed rate per epoch, "54.475, 54.105, 53.973, 54.921, 54.369", "MB/s, MB/s, MB/s, MB/s, MB/s"
eval avg observed rate, 54.368, MB/s
eval throughput samples per second per epoch, "0.748, 0.744, 0.742, 0.754, 0.747", "samples/s, samples/s, samples/s, samples/s, samples/s"
eval throughput avg samples per second, 0.747, samples/s
eval throughput stdev samples per second, 0.004, samples/s
eval io avg, 47.809, MB/s
eval io stdev, 260.814, KB/s
